id,computerDnsName,onboardingStatus,ipAddresses
26e55a00625dcb7d62682ef44505c0e91adfda67,hqsimoap16tv.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.67', 'macAddress': '00155DFC3E0A', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::2570:d705:6d13:e06e', 'macAddress': '00155DFC3E0A', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.67', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
2bde11b4d3a8af17eb8d6869282980899c5b8517,hqs2016sp1.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.87', 'macAddress': '1C98EC307F9C', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::58bc:e393:f19a:2102', 'macAddress': '1C98EC307F9C', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '192.168.128.109', 'macAddress': '1C98EC307F9E', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::4443:a80e:ff72:c17c', 'macAddress': '1C98EC307F9E', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '169.254.125.254', 'macAddress': '1C98EC307F9D', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::f91a:da36:553c:7dfe', 'macAddress': '1C98EC307F9D', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:192.168.128.109', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::5efe:10.168.252.87', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
2cb31c6b66241618c80fc89882f5cc3953c1a4f7,hqstimsftp.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.89', 'macAddress': '00155DFCC100', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::b45e:d737:be9:2c73', 'macAddress': '00155DFCC100', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.89', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
306f038912b314bcc0012175612cc26a68d89b36,hqstps.cpc.com.tw,Onboarded,"[{'ipAddress': '169.254.99.187', 'macAddress': '1C98EC307F83', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::f558:42e2:262f:63bb', 'macAddress': '1C98EC307F83', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.88.154', 'macAddress': '1C98EC307F82', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::691e:26:30db:589a', 'macAddress': '1C98EC307F82', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '10.168.252.63', 'macAddress': '1C98EC307F80', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::2d62:ee40:f5c3:1b5c', 'macAddress': '1C98EC307F80', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '169.254.173.201', 'macAddress': '1C98EC307F81', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::3d7f:d375:e52:adc9', 'macAddress': '1C98EC307F81', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
3155ec0c8f47e743426483b4459a3324f8ea2e54,hqsismsv.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.132', 'macAddress': '00155DFC9C01', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::216a:bdd6:e727:9a65', 'macAddress': '00155DFC9C01', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}]"
3379fc16c36fa601c67572febfc462090a715a1f,hqsimoap16v1.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.29', 'macAddress': '00155DFC3800', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::dd68:9a5:4a40:938', 'macAddress': '00155DFC3800', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.29', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
351d4312f2e511211c544008024c02165663022d,hqsbdap01p.cpc.com.tw,Onboarded,"[{'ipAddress': '169.254.45.31', 'macAddress': 'ECEBB89BEED1', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::95c6:124f:ea8d:2d1f', 'macAddress': 'ECEBB89BEED1', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.38.106', 'macAddress': 'ECEBB89BEED3', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::b593:23ff:32cf:266a', 'macAddress': 'ECEBB89BEED3', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.221.46', 'macAddress': 'ECEBB89BEED2', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::508a:2c0d:59e5:dd2e', 'macAddress': 'ECEBB89BEED2', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '10.168.230.1', 'macAddress': 'ECEBB89BEED0', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::f11a:5928:2707:eeb9', 'macAddress': 'ECEBB89BEED0', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.230.1', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
38116a9f858582537ca72d0b577e81b818d4759d,hqschkmarxv.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.39', 'macAddress': '00155DFC0806', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::fc44:1539:9a4e:3608', 'macAddress': '00155DFC0806', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.39', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
389373f3644a40f9e913b128eef1faf8a267d547,hqserdssn.cpc.com.tw,Onboarded,"[{'ipAddress': '169.254.219.13', 'macAddress': 'ECB1D783DFAB', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::f4ce:a956:62a7:db0d', 'macAddress': 'ECB1D783DFAB', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '10.168.252.97', 'macAddress': 'ECB1D783DFA8', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::3c3c:734c:7969:d488', 'macAddress': 'ECB1D783DFA8', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '169.254.189.193', 'macAddress': 'ECB1D783DFAA', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::554d:36fa:6eaa:bdc1', 'macAddress': 'ECB1D783DFAA', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '169.254.27.72', 'macAddress': 'ECB1D783DFA9', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': 'fe80::3582:c9e2:2548:1b48', 'macAddress': 'ECB1D783DFA9', 'type': 'Ethernet', 'operationalStatus': 'Down'}, {'ipAddress': '127.0.0.1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': '', 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.97', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
3abae9a873fac9ff3eb4366591f4cec0555b0bde,hqspipedbv.cpc.com.tw,Onboarded,"[{'ipAddress': '10.168.252.213', 'macAddress': '00155DFC4003', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::fd5e:f588:3afe:34c4', 'macAddress': '00155DFC4003', 'type': 'Ethernet', 'operationalStatus': 'Up'}, {'ipAddress': '127.0.0.1', 'macAddress': None, 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': '::1', 'macAddress': None, 'type': 'SoftwareLoopback', 'operationalStatus': 'Up'}, {'ipAddress': 'fe80::5efe:10.168.252.213', 'macAddress': '00000000000000E0', 'type': 'Tunnel', 'operationalStatus': 'Down'}]"
